reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,cleaned_text,text_caseFolding,text_tokenized,text_stopwords,final_text,compound_score,label
33aec9a8-7316-4751-8094-98efa16f4b4c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The game is amazing, the graphics, the game, just everything is awesome",5,0,2.691.868,2025-09-23 15:08:12,,,2.691.868,The game is amazing the graphics the game just everything is awesome,the game is amazing the graphics the game just everything is awesome,"['the', 'game', 'is', 'amazing', 'the', 'graphics', 'the', 'game', 'just', 'everything', 'is', 'awesome']","['game', 'amazing', 'graphics', 'game', 'everything', 'awesome']",game amazing graphics game everything awesome,0.836,positive
22ffdb57-0f32-4f0e-8a3f-fbe380723d5d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,de game is so cool but I need to do the Akaunt Egen so I'm ratet it a 4😘😍,4,0,2.690.721,2025-09-23 15:08:08,,,2.690.721,de game is so cool but I need to do the Akaunt Egen so Im ratet it a,de game is so cool but i need to do the akaunt egen so im ratet it a,"['de', 'game', 'is', 'so', 'cool', 'but', 'i', 'need', 'to', 'do', 'the', 'akaunt', 'egen', 'so', 'im', 'ratet', 'it', 'a']","['de', 'game', 'cool', 'need', 'akaunt', 'egen', 'im', 'ratet']",de game cool need akaunt egen im ratet,0.3182,neutral
b19d4449-3301-420a-b887-2915d9603180,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very good vibes 👌🏼,5,0,2.689.880,2025-09-23 15:08:04,,,2.689.880,very good vibes,very good vibes,"['very', 'good', 'vibes']","['good', 'vibes']",good vibes,0.4404,positive
ec802f13-e44e-4758-9ea3-b2b32c8fa9d4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Free Schlep, ""Roblox, Powering predators"" Please david fix your game.",5,0,2.691.868,2025-09-23 15:07:41,,,2.691.868,Free Schlep Roblox Powering predators Please david fix your game,free schlep roblox powering predators please david fix your game,"['free', 'schlep', 'roblox', 'powering', 'predators', 'please', 'david', 'fix', 'your', 'game']","['free', 'schlep', 'roblox', 'powering', 'predators', 'please', 'david', 'fix', 'game']",free schlep roblox powering predators please david fix game,0.6808,positive
6e184c81-1360-4ee7-9bbc-c1428ce5d82d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,promotes child predetors and doesn't provide safety to it's users.,1,0,2.610.472,2025-09-23 15:07:27,,,2.610.472,promotes child predetors and doesnt provide safety to its users,promotes child predetors and doesnt provide safety to its users,"['promotes', 'child', 'predetors', 'and', 'doesnt', 'provide', 'safety', 'to', 'its', 'users']","['promotes', 'child', 'predetors', 'doesnt', 'provide', 'safety', 'users']",promotes child predetors doesnt provide safety users,0.0176,neutral
6e6c04b0-5a46-47e9-8128-a0b0fac1d18d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good I love it Little to bugs but great experience 👍,4,0,,2025-09-23 15:07:09,,,,Good I love it Little to bugs but great experience,good i love it little to bugs but great experience,"['good', 'i', 'love', 'it', 'little', 'to', 'bugs', 'but', 'great', 'experience']","['good', 'love', 'little', 'bugs', 'great', 'experience']",good love little bugs great experience,0.8984,positive
b7f0cbc2-7e3e-4673-aa3c-503a70e66c9b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,amazing,5,1,2.690.721,2025-09-23 15:06:59,,,2.690.721,amazing,amazing,['amazing'],['amazing'],amazing,0.5859,positive
56777f14-747c-4c42-8c2d-995a4f6dead4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is an epic game,5,0,2.690.721,2025-09-23 15:06:42,,,2.690.721,This is an epic game,this is an epic game,"['this', 'is', 'an', 'epic', 'game']","['epic', 'game']",epic game,0.0,neutral
273be11d-eb01-4b1a-9624-e7acb9c625fc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good game,5,0,2.689.880,2025-09-23 15:06:02,,,2.689.880,Good game,good game,"['good', 'game']","['good', 'game']",good game,0.4404,positive
9745fdd7-62cf-4c1d-8d93-500e16f6310c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love this game as it have so many games as obby tycoons parlours.,5,0,2.690.721,2025-09-23 15:06:00,,,2.690.721,I love this game as it have so many games as obby tycoons parlours,i love this game as it have so many games as obby tycoons parlours,"['i', 'love', 'this', 'game', 'as', 'it', 'have', 'so', 'many', 'games', 'as', 'obby', 'tycoons', 'parlours']","['love', 'game', 'many', 'games', 'obby', 'tycoons', 'parlours']",love game many games obby tycoons parlours,0.6369,positive
bd800fb3-5642-49a5-846d-6fea895a4336,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this is fire game 💯💯💯💯 the games are fire the entire roblox is fire max,5,0,,2025-09-23 15:05:29,,,,this is fire game  the games are fire the entire roblox is fire max,this is fire game  the games are fire the entire roblox is fire max,"['this', 'is', 'fire', 'game', 'the', 'games', 'are', 'fire', 'the', 'entire', 'roblox', 'is', 'fire', 'max']","['fire', 'game', 'games', 'fire', 'entire', 'roblox', 'fire', 'max']",fire game games fire entire roblox fire max,-0.7351,negative
5b94fcff-4178-4f86-b1cd-287a97ae3776,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best game,5,0,,2025-09-23 15:05:21,,,,best game,best game,"['best', 'game']","['best', 'game']",best game,0.6369,positive
26969fc8-af8c-4856-9701-ab3a4d351867,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's the best and my fav game is murderer mystery 2,5,0,2.688.862,2025-09-23 15:04:49,,,2.688.862,Its the best and my fav game is murderer mystery,its the best and my fav game is murderer mystery,"['its', 'the', 'best', 'and', 'my', 'fav', 'game', 'is', 'murderer', 'mystery']","['best', 'fav', 'game', 'murderer', 'mystery']",best fav game murderer mystery,0.3818,neutral
3e5ff601-361a-4943-92e8-e034d172ebaf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love this I everyday roblox play bye,5,0,2.691.868,2025-09-23 15:04:33,,,2.691.868,I love this I everyday roblox play bye,i love this i everyday roblox play bye,"['i', 'love', 'this', 'i', 'everyday', 'roblox', 'play', 'bye']","['love', 'everyday', 'roblox', 'play', 'bye']",love everyday roblox play bye,0.765,positive
8bffb3e1-47f5-4517-8b9a-507e42698487,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this is the best game I ever seen in my,5,0,2.689.880,2025-09-23 15:03:58,,,2.689.880,this is the best game I ever seen in my,this is the best game i ever seen in my,"['this', 'is', 'the', 'best', 'game', 'i', 'ever', 'seen', 'in', 'my']","['best', 'game', 'ever', 'seen']",best game ever seen,0.6369,positive
a70a6d13-569f-4c4a-a1f5-6063664b2172,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very best game I like it,5,0,,2025-09-23 15:03:29,,,,very best game I like it,very best game i like it,"['very', 'best', 'game', 'i', 'like', 'it']","['best', 'game', 'like']",best game like,0.7717,positive
7fe3f54e-284b-46ab-8a3b-c302a2fab800,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat Best,5,0,2.690.721,2025-09-23 15:03:12,,,2.690.721,sangat Best,sangat best,"['sangat', 'best']","['sangat', 'best']",sangat best,0.6369,positive
4b8c0e12-94ac-4bc9-93e5-ae1389108aca,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it doesn't work on Redmi 9a but im still going to rate it and i miss playing Roblox with my friends please make it work on Redmi 9a im rating 3 Stars,3,0,,2025-09-23 15:02:53,,,,it doesnt work on Redmi a but im still going to rate it and i miss playing Roblox with my friends please make it work on Redmi a im rating  Stars,it doesnt work on redmi a but im still going to rate it and i miss playing roblox with my friends please make it work on redmi a im rating  stars,"['it', 'doesnt', 'work', 'on', 'redmi', 'a', 'but', 'im', 'still', 'going', 'to', 'rate', 'it', 'and', 'i', 'miss', 'playing', 'roblox', 'with', 'my', 'friends', 'please', 'make', 'it', 'work', 'on', 'redmi', 'a', 'im', 'rating', 'stars']","['doesnt', 'work', 'redmi', 'im', 'still', 'going', 'rate', 'miss', 'playing', 'roblox', 'friends', 'please', 'make', 'work', 'redmi', 'im', 'rating', 'stars']",doesnt work redmi im still going rate miss playing roblox friends please make work redmi im rating stars,0.6808,positive
51599e40-c430-4c86-9b63-54e59a3ecb8b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this its so good and many mini game,5,0,,2025-09-23 15:02:46,,,,this its so good and many mini game,this its so good and many mini game,"['this', 'its', 'so', 'good', 'and', 'many', 'mini', 'game']","['good', 'many', 'mini', 'game']",good many mini game,0.4404,positive
a1990ef0-1cdc-444b-b4cf-0df00dcab295,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"can you... fix this problem, Roblox? I keep getting kicked out right after I updated Roblox...PLEASE ?",3,8,2.689.880,2025-09-23 15:02:28,,,2.689.880,can you fix this problem Roblox I keep getting kicked out right after I updated RobloxPLEASE,can you fix this problem roblox i keep getting kicked out right after i updated robloxplease,"['can', 'you', 'fix', 'this', 'problem', 'roblox', 'i', 'keep', 'getting', 'kicked', 'out', 'right', 'after', 'i', 'updated', 'robloxplease']","['fix', 'problem', 'roblox', 'keep', 'getting', 'kicked', 'right', 'updated', 'robloxplease']",fix problem roblox keep getting kicked right updated robloxplease,-0.4019,negative
fcf7f783-4366-4c64-9de1-b65f47206d15,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,idk,5,0,,2025-09-23 15:02:13,,,,idk,idk,['idk'],['idk'],idk,-0.1027,neutral
7f38da18-bbc9-4ffd-af27-bdab8974ef2f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best game ever,5,0,2.689.880,2025-09-23 15:02:07,,,2.689.880,best game ever,best game ever,"['best', 'game', 'ever']","['best', 'game', 'ever']",best game ever,0.6369,positive
b17ed6e5-5726-4994-9fe2-16a337186a4f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I hate you,1,0,2.690.721,2025-09-23 15:02:02,,,2.690.721,I hate you,i hate you,"['i', 'hate', 'you']",['hate'],hate,-0.5719,negative
124a9e06-9faf-4ad1-a1a3-c27265179bbc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,than..you...roblox,5,0,,2025-09-23 15:01:39,,,,thanyouroblox,thanyouroblox,['thanyouroblox'],['thanyouroblox'],thanyouroblox,0.0,neutral
b78a9760-9d12-4a99-a6f1-d640ba27f079,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i love this game very much. but it say every time disconnected. why i don’t know.,3,0,2.691.868,2025-09-23 15:01:21,,,2.691.868,i love this game very much but it say every time disconnected why i dont know,i love this game very much but it say every time disconnected why i dont know,"['i', 'love', 'this', 'game', 'very', 'much', 'but', 'it', 'say', 'every', 'time', 'disconnected', 'why', 'i', 'dont', 'know']","['love', 'game', 'much', 'say', 'every', 'time', 'disconnected', 'dont', 'know']",love game much say every time disconnected dont know,0.6369,positive
218f19ef-bf3d-4d61-9302-797b91d98409,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,we need chat now,5,0,2.690.721,2025-09-23 15:00:17,,,2.690.721,we need chat now,we need chat now,"['we', 'need', 'chat', 'now']","['need', 'chat']",need chat,0.0,neutral
25e1e6da-b7f4-459a-9851-22c4df7654d8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love this game but my favorite games .1 live topia 🏠 rp .2 Grow 🪴 a garden .3 Obby types games 🎯 I Love this Games 🎮🎮 i love steal a Brainrot and 99 day forest,5,2,2.684.688,2025-09-23 15:00:14,,,2.684.688,I love this game but my favorite games  live topia  rp  Grow  a garden  Obby types games  I Love this Games  i love steal a Brainrot and  day forest,i love this game but my favorite games  live topia  rp  grow  a garden  obby types games  i love this games  i love steal a brainrot and  day forest,"['i', 'love', 'this', 'game', 'but', 'my', 'favorite', 'games', 'live', 'topia', 'rp', 'grow', 'a', 'garden', 'obby', 'types', 'games', 'i', 'love', 'this', 'games', 'i', 'love', 'steal', 'a', 'brainrot', 'and', 'day', 'forest']","['love', 'game', 'favorite', 'games', 'live', 'topia', 'rp', 'grow', 'garden', 'obby', 'types', 'games', 'love', 'games', 'love', 'steal', 'brainrot', 'day', 'forest']",love game favorite games live topia rp grow garden obby types games love games love steal brainrot day forest,0.9246,positive
ea89e8c6-6c4c-4c07-ba3d-a2e43a6a31d4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very beautiful game and interesting game,5,0,2.689.880,2025-09-23 14:59:58,,,2.689.880,very beautiful game and interesting game,very beautiful game and interesting game,"['very', 'beautiful', 'game', 'and', 'interesting', 'game']","['beautiful', 'game', 'interesting', 'game']",beautiful game interesting game,0.765,positive
c14a8028-d6ae-48b1-84f4-0e479fc8c2d9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Roblox is fun to play and it's easy my sisters play roblox my cousins and my friends,5,0,,2025-09-23 14:59:33,,,,Roblox is fun to play and its easy my sisters play roblox my cousins and my friends,roblox is fun to play and its easy my sisters play roblox my cousins and my friends,"['roblox', 'is', 'fun', 'to', 'play', 'and', 'its', 'easy', 'my', 'sisters', 'play', 'roblox', 'my', 'cousins', 'and', 'my', 'friends']","['roblox', 'fun', 'play', 'easy', 'sisters', 'play', 'roblox', 'cousins', 'friends']",roblox fun play easy sisters play roblox cousins friends,0.9201,positive
1ee32056-69bb-4ea0-a0db-bc66404e2adc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I just said that my net suckes and they banned me pls if ur net really sucks don't play this game and most of the 5star rating are fake as people think if they give low ratings then Roblox will ban them permantly and this game lags so much even with good net.,1,0,2.654.474,2025-09-23 14:59:15,,,2.654.474,I just said that my net suckes and they banned me pls if ur net really sucks dont play this game and most of the star rating are fake as people think if they give low ratings then Roblox will ban them permantly and this game lags so much even with good net,i just said that my net suckes and they banned me pls if ur net really sucks dont play this game and most of the star rating are fake as people think if they give low ratings then roblox will ban them permantly and this game lags so much even with good net,"['i', 'just', 'said', 'that', 'my', 'net', 'suckes', 'and', 'they', 'banned', 'me', 'pls', 'if', 'ur', 'net', 'really', 'sucks', 'dont', 'play', 'this', 'game', 'and', 'most', 'of', 'the', 'star', 'rating', 'are', 'fake', 'as', 'people', 'think', 'if', 'they', 'give', 'low', 'ratings', 'then', 'roblox', 'will', 'ban', 'them', 'permantly', 'and', 'this', 'game', 'lags', 'so', 'much', 'even', 'with', 'good', 'net']","['said', 'net', 'suckes', 'banned', 'pls', 'ur', 'net', 'really', 'sucks', 'dont', 'play', 'game', 'star', 'rating', 'fake', 'people', 'think', 'give', 'low', 'ratings', 'roblox', 'ban', 'permantly', 'game', 'lags', 'much', 'even', 'good', 'net']",said net suckes banned pls ur net really sucks dont play game star rating fake people think give low ratings roblox ban permantly game lags much even good net,-0.9348,negative
19623580-5e8f-4fb5-9a41-384fa3a85566,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,2.686.866,2025-09-23 14:59:12,,,2.686.866,good,good,['good'],['good'],good,0.4404,positive
242b2120-24b3-4ea7-9b58-b6bdd27adae2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,FREE SCHLEP!!!!!!!!! (and send MATT KAUFMAN to jail he was playing condo. games HE IS THE SAFETY MANAGER OF YOUR PLATFORM!!!!1!1!111!!! HOW THE FU-),1,0,,2025-09-23 14:58:52,,,,FREE SCHLEP and send MATT KAUFMAN to jail he was playing condo games HE IS THE SAFETY MANAGER OF YOUR PLATFORM HOW THE FU,free schlep and send matt kaufman to jail he was playing condo games he is the safety manager of your platform how the fu,"['free', 'schlep', 'and', 'send', 'matt', 'kaufman', 'to', 'jail', 'he', 'was', 'playing', 'condo', 'games', 'he', 'is', 'the', 'safety', 'manager', 'of', 'your', 'platform', 'how', 'the', 'fu']","['free', 'schlep', 'send', 'matt', 'kaufman', 'jail', 'playing', 'condo', 'games', 'safety', 'manager', 'platform', 'fu']",free schlep send matt kaufman jail playing condo games safety manager platform fu,0.296,neutral
c64d17c3-30e9-418f-adc6-707abec1e6e1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this game is so nice,5,0,2.689.880,2025-09-23 14:58:09,,,2.689.880,this game is so nice,this game is so nice,"['this', 'game', 'is', 'so', 'nice']","['game', 'nice']",game nice,0.4215,positive
a048d7bf-0246-4384-bd5e-4d96a511af92,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,roblox got me for $213.00 my 4 yr old daughter made a unauthorized purchase and they say they work with parents but do not they refuse to give you my money back so then Google Play so didn't cash app now me and my kids lost our stuff because of them and I take them a month to reach back out to me hold on tight to your money,1,0,2.691.868,2025-09-23 14:58:08,,,2.691.868,roblox got me for  my  yr old daughter made a unauthorized purchase and they say they work with parents but do not they refuse to give you my money back so then Google Play so didnt cash app now me and my kids lost our stuff because of them and I take them a month to reach back out to me hold on tight to your money,roblox got me for  my  yr old daughter made a unauthorized purchase and they say they work with parents but do not they refuse to give you my money back so then google play so didnt cash app now me and my kids lost our stuff because of them and i take them a month to reach back out to me hold on tight to your money,"['roblox', 'got', 'me', 'for', 'my', 'yr', 'old', 'daughter', 'made', 'a', 'unauthorized', 'purchase', 'and', 'they', 'say', 'they', 'work', 'with', 'parents', 'but', 'do', 'not', 'they', 'refuse', 'to', 'give', 'you', 'my', 'money', 'back', 'so', 'then', 'google', 'play', 'so', 'didnt', 'cash', 'app', 'now', 'me', 'and', 'my', 'kids', 'lost', 'our', 'stuff', 'because', 'of', 'them', 'and', 'i', 'take', 'them', 'a', 'month', 'to', 'reach', 'back', 'out', 'to', 'me', 'hold', 'on', 'tight', 'to', 'your', 'money']","['roblox', 'got', 'yr', 'old', 'daughter', 'made', 'unauthorized', 'purchase', 'say', 'work', 'parents', 'refuse', 'give', 'money', 'back', 'google', 'play', 'didnt', 'cash', 'app', 'kids', 'lost', 'stuff', 'take', 'month', 'reach', 'back', 'hold', 'tight', 'money']",roblox got yr old daughter made unauthorized purchase say work parents refuse give money back google play didnt cash app kids lost stuff take month reach back hold tight money,-0.25,neutral
9d60b97f-f25d-4fc1-b16e-564c653fe5fa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I like the logo,5,0,2.689.880,2025-09-23 14:57:51,,,2.689.880,I like the logo,i like the logo,"['i', 'like', 'the', 'logo']","['like', 'logo']",like logo,0.3612,neutral
88cc9080-c9c6-4bb3-8f6e-8e1753643b50,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,s very nice game you can play when you boredjust make sure you have internet😅 I've been playing this game for three years now and roblox has been making changes which has been changing the game rapidly even though it's not the way ti was before it's still a very entertaining game which I suggest🥰,5,0,,2025-09-23 14:57:46,,,,s very nice game you can play when you boredjust make sure you have internet Ive been playing this game for three years now and roblox has been making changes which has been changing the game rapidly even though its not the way ti was before its still a very entertaining game which I suggest,s very nice game you can play when you boredjust make sure you have internet ive been playing this game for three years now and roblox has been making changes which has been changing the game rapidly even though its not the way ti was before its still a very entertaining game which i suggest,"['s', 'very', 'nice', 'game', 'you', 'can', 'play', 'when', 'you', 'boredjust', 'make', 'sure', 'you', 'have', 'internet', 'ive', 'been', 'playing', 'this', 'game', 'for', 'three', 'years', 'now', 'and', 'roblox', 'has', 'been', 'making', 'changes', 'which', 'has', 'been', 'changing', 'the', 'game', 'rapidly', 'even', 'though', 'its', 'not', 'the', 'way', 'ti', 'was', 'before', 'its', 'still', 'a', 'very', 'entertaining', 'game', 'which', 'i', 'suggest']","['nice', 'game', 'play', 'boredjust', 'make', 'sure', 'internet', 'ive', 'playing', 'game', 'three', 'years', 'roblox', 'making', 'changes', 'changing', 'game', 'rapidly', 'even', 'though', 'way', 'ti', 'still', 'entertaining', 'game', 'suggest']",nice game play boredjust make sure internet ive playing game three years roblox making changes changing game rapidly even though way ti still entertaining game suggest,0.8807,positive
b606bb2e-f97f-4530-a2f2-25b2a063701d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,FIRST OF ALL WHY HALF OF THE GAME IS BRAIN ROT but all of the games are good SECOND OF ALL WHY IS THERE PEDOFILES?!?!?!?! that's all,3,0,2.691.868,2025-09-23 14:57:34,,,2.691.868,FIRST OF ALL WHY HALF OF THE GAME IS BRAIN ROT but all of the games are good SECOND OF ALL WHY IS THERE PEDOFILES thats all,first of all why half of the game is brain rot but all of the games are good second of all why is there pedofiles thats all,"['first', 'of', 'all', 'why', 'half', 'of', 'the', 'game', 'is', 'brain', 'rot', 'but', 'all', 'of', 'the', 'games', 'are', 'good', 'second', 'of', 'all', 'why', 'is', 'there', 'pedofiles', 'thats', 'all']","['first', 'half', 'game', 'brain', 'rot', 'games', 'good', 'second', 'pedofiles', 'thats']",first half game brain rot games good second pedofiles thats,0.4404,positive
d18f3640-105f-45ad-bfba-0ade4994491f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this game takes years to load and it's so laggy,1,0,,2025-09-23 14:57:04,,,,this game takes years to load and its so laggy,this game takes years to load and its so laggy,"['this', 'game', 'takes', 'years', 'to', 'load', 'and', 'its', 'so', 'laggy']","['game', 'takes', 'years', 'load', 'laggy']",game takes years load laggy,0.0,neutral
e3d16c92-a073-4220-a2af-7498789ca603,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's good game,5,0,2.689.880,2025-09-23 14:56:42,,,2.689.880,its good game,its good game,"['its', 'good', 'game']","['good', 'game']",good game,0.4404,positive
